tof,bin_width,counts,dcounts
0.41280000000000006,0.8192000000000002,115.27581,10.73665730104114
1.2320000000000002,0.8192000000000002,90.71601,9.524495262217311
2.0512,0.8191999999999999,109.04035,10.442238744637091
2.8704,0.8191999999999999,3794.70879,61.60120769920019
3.6896,0.8191999999999999,2474460.7445000005,1573.0418762703046
4.508800000000001,0.8192000000000008,44419.78037,210.7600065714556
5.328,0.8191999999999995,69569.83840000001,263.76094934618357
6.1472,0.8191999999999995,83328.96429999999,288.6675671079105
6.9664,0.8192000000000004,121121.4658,348.0250936355021
7.7856000000000005,0.8192000000000004,187938.8475,433.51914317593867
8.604800000000001,0.8192000000000004,188534.27969999998,434.20534278150006
9.424000000000001,0.8192000000000004,53869.49762,232.0980345026644
10.2432,0.8191999999999986,33512.885469999994,183.06524921459012
11.0624,0.8192000000000004,28625.572250000005,169.19093430204825
11.8816,0.8192000000000004,9323.24616,96.55695811281547
12.7008,0.8191999999999986,27911.51706,167.0674027451196
13.520000000000001,0.8192000000000021,30973.63978,175.99329470181527
14.3392,0.8191999999999986,26566.251160000003,162.99156775735364
15.1584,0.8192000000000004,20434.30211,142.9485995384355
15.9776,0.8192000000000004,11994.08614,109.51751522016923
16.7968,0.8192000000000004,3729.04849,61.06593559424108
17.616,0.8191999999999986,21062.01551,145.12758356012134
18.038400000000003,0.02559999999999718,913.87219,30.230319052236283
18.064,0.02559999999999718,909.7706699999999,30.162404910749405
18.0896,0.025600000000000733,896.98036,29.949630381692526
18.1152,0.025600000000000733,900.7653999999999,30.01275395561027
18.140800000000002,0.025600000000000733,932.03777,30.52929363742306
18.166400000000003,0.025600000000000733,953.3580999999999,30.876497534532636
18.192,0.02559999999999718,980.7354,31.31669522794511
18.2176,0.025600000000000733,981.66373,31.331513369130448
18.2432,0.025600000000000733,951.1705999999999,30.841053808195333
18.268800000000002,0.025600000000000733,922.7452800000001,30.376722667200294
18.2944,0.02559999999999718,950.7508,30.834247193664385
18.32,0.025600000000000733,941.6767,30.686751212860575
18.3456,0.025600000000000733,1010.9318,31.795153718766638
18.3712,0.025600000000000733,948.2534,30.793723386430553
18.396800000000002,0.025600000000000733,935.5821000000001,30.587286574653856
18.4224,0.02559999999999718,911.2009599999999,30.186105412921354
18.448,0.025600000000000733,880.11987,29.66681428802223
18.4736,0.025600000000000733,1007.9531,31.748277118609128
18.499200000000002,0.025600000000000733,932.7806400000001,30.5414577255245
18.524800000000003,0.025600000000000733,976.31421,31.246027107457998
18.5504,0.02559999999999718,924.4022,30.403983291667558
18.576,0.025600000000000733,880.0979399999999,29.666444680817413
18.6016,0.025600000000000733,895.68959,29.928073609906804
18.627200000000002,0.025600000000000733,917.89428,30.29677012488295
18.652800000000003,0.025600000000000733,920.1862,30.334571037019792
18.6784,0.02559999999999718,973.478,31.200608968415985
18.704,0.025600000000000733,980.1793,31.30781531822366
18.7296,0.025600000000000733,971.1949500000001,31.164000866384278
18.755200000000002,0.025600000000000733,941.2357000000001,30.679564860017166
18.780800000000003,0.025600000000000733,966.7647,31.09284001180979
18.8064,0.02559999999999718,1009.2935,31.76937991211034
18.832,0.025600000000000733,937.45102,30.617821934291797
18.8576,0.025600000000000733,975.5064,31.233097829065883
18.883200000000002,0.025600000000000733,989.3748,31.454328795890717
18.908800000000003,0.025600000000000733,993.3543000000001,31.517523697143467
18.9344,0.02559999999999718,932.4160999999999,30.535489188811106
18.96,0.025600000000000733,979.672,31.29971245874313
18.9856,0.025600000000000733,983.6395,31.363027596199956
19.011200000000002,0.025600000000000733,919.1147900000001,30.316906009683773
19.0368,0.02559999999999718,996.0879,31.560860254435397
19.0624,0.025600000000000733,917.3168000000001,30.28723823659067
19.088,0.025600000000000733,939.29104,30.64785538989637
19.113599999999998,0.02559999999999718,909.45298,30.157138126818335
19.139200000000002,0.025600000000004286,890.41485,29.83981987211049
19.1648,0.02559999999999718,842.98004,29.034118550422708
19.1904,0.025600000000000733,580.50496,24.093670538130965
19.216,0.025600000000000733,844.6125900000001,29.062219288966904
19.2416,0.02559999999999718,842.4448000000001,29.024899655295968
19.267200000000003,0.025600000000004286,835.78236,28.909900726221807
19.2928,0.02559999999999718,910.5204699999999,30.174831731096695
19.3184,0.025600000000000733,930.4815000000001,30.50379484588762
19.344,0.025600000000000733,950.9725,30.837842012696026
19.3696,0.02559999999999718,984.7764000000001,31.381147206563373
19.395200000000003,0.025600000000004286,969.1203,31.130697068970363
19.4208,0.02559999999999718,921.47068,30.35573553712708
19.4464,0.025600000000000733,931.42285,30.51922099267935
19.472,0.025600000000000733,889.3357,29.821732008721426
19.4976,0.02559999999999718,907.5079000000001,30.124871783959513
19.523200000000003,0.025600000000004286,944.82105,30.737941538105638
19.5488,0.02559999999999718,958.458,30.95897285117838
19.5744,0.025600000000000733,961.7068,31.01139790464145
19.6,0.025600000000000733,951.8335,30.8517989751003
19.6256,0.02559999999999718,988.6471,31.442759102852282
19.651200000000003,0.025600000000004286,995.5837,31.55287150165576
19.6768,0.02559999999999718,967.4327,31.103580179779946
19.7024,0.025600000000000733,1005.0978,31.7032774330983
19.728,0.025600000000000733,994.2267,31.531360579588064
19.7536,0.02559999999999718,988.8140000000001,31.445413020025672
19.779200000000003,0.025600000000004286,998.3546999999999,31.59675141529584
19.8048,0.02559999999999718,998.20785,31.594427514990677
19.8304,0.025600000000000733,972.4434000000001,31.18402475627545
19.856,0.025600000000000733,972.5278000000001,31.185377983920606
19.8816,0.02559999999999718,952.4268,30.86141279980552
19.907200000000003,0.025600000000004286,960.9403,30.99903708181917
19.9328,0.02559999999999718,1026.6412,32.04124217317425
19.9584,0.025600000000000733,948.0400000000001,30.79025819963191
19.984,0.025600000000000733,968.02414,31.11308631428261
20.0096,0.02559999999999718,981.5075999999999,31.32902168916227
20.035200000000003,0.025600000000004286,956.3092999999999,30.924251001438982
20.0608,0.02559999999999718,947.20571,30.77670726377336
20.0864,0.025600000000000733,891.0930400000001,29.851181551154724
20.112000000000002,0.025600000000000733,849.5249699999999,29.1466116384049
20.1376,0.02559999999999718,906.03186,30.100363120733277
20.163200000000003,0.025600000000004286,830.1935000000001,28.81307862759549
20.1888,0.02559999999999718,815.7750000000001,28.561775154916408
20.2144,0.025600000000000733,845.54598,29.07827333250721
20.240000000000002,0.025600000000000733,874.9980199999999,29.580365447370657
20.2656,0.02559999999999718,889.53835,29.825129505167283
20.291200000000003,0.025600000000004286,804.35857,28.361215947134564
20.3168,0.02559999999999718,877.29623,29.619186855820335
20.3424,0.025600000000000733,847.3370500000001,29.109054433285877
20.368000000000002,0.025600000000000733,930.7273,30.507823586745744
20.3936,0.02559999999999718,889.05548,29.817033386975304
20.419200000000004,0.025600000000004286,889.8475599999999,29.830312770737084
20.4448,0.02559999999999718,925.31302,30.41895823331233
20.4704,0.025600000000000733,908.53026,30.141835710520354
20.496000000000002,0.025600000000000733,912.2582100000001,30.20361253227832
20.5216,0.02559999999999718,942.7098,30.70357959587123
20.547200000000004,0.025600000000004286,915.9289,30.26431727298668
20.5728,0.02559999999999718,981.3557,31.326597325595387
20.5984,0.025600000000000733,954.723,30.898592200940158
20.624000000000002,0.025600000000000733,724.83471,26.92275450246501
20.6496,0.02559999999999718,761.42135,27.59386435423643
20.675200000000004,0.025600000000004286,923.1906,30.384051737712664
20.7008,0.02559999999999718,989.2255,31.45195542410678
20.7264,0.025600000000000733,913.2117,30.219392780133752
20.752000000000002,0.025600000000000733,908.7951,30.146228619845633
20.7776,0.02559999999999718,914.3964000000001,30.23898807830712
20.8032,0.025600000000000733,869.28638,29.483662933902906
20.8288,0.025600000000000733,949.4367,30.81293072721256
20.854400000000002,0.025600000000000733,918.57102,30.307936584333813
20.880000000000003,0.025600000000000733,921.0734,30.34919109300938
20.9056,0.02559999999999718,974.5702,31.218106925308586
20.9312,0.025600000000000733,961.36295,31.005853479625422
20.9568,0.025600000000000733,917.7182,30.293864065186533
20.982400000000002,0.025600000000000733,920.06748,30.332614130668
21.008000000000003,0.025600000000000733,899.3615,29.989356445245704
21.0336,0.02559999999999718,987.0763,31.417770449221884
21.0592,0.025600000000000733,988.5947000000001,31.44192583160262
21.0848,0.025600000000000733,930.2321999999999,30.499708195325407
21.110400000000002,0.025600000000000733,918.3195999999999,30.303788542028865
21.136000000000003,0.025600000000000733,968.3343299999999,31.11807079495771
21.1616,0.02559999999999718,936.531,30.60279399009182
21.1872,0.025600000000000733,904.1489,30.069068824956986
21.2128,0.025600000000000733,1024.2367,32.00369822379907
21.238400000000002,0.025600000000000733,929.3770000000001,30.485685165336207
21.264000000000003,0.025600000000000733,952.1229999999999,30.856490403155053
21.2896,0.02559999999999718,860.1612,29.328504905637452
